ID,Name,Start_Date,End_Date,Price_Model,Total_Limit_Salesforce,Campaign_Delivery_Status,Daily_Limit,Total_Limit,Impressions,CVVs,%Delivered,VCR,Vlook_up,Account_Manager,Placement_IDs,Analyst,Booked_Limit
300181,ACTR - Speed Medya TR - BiM TR - Nov25 - Nov27,11/25/2025,11/27/2025,CPCV,,Delivered in Full,"100,000","360,000","393,251","362,576",1,,"300,181",Gencay Evren,C-003595,Rajesh Kumar,357143
300088,ACTR - Universal McCann TR - Sahibinden TR - Nov6 - Nov25,06/11/2025,11/25/2025,CPCV,,Delivered in Full,"70,000","1,380,000","1,724,039","1,380,433",1,,"300,088",Gencay Evren,C-003443,Rajesh Kumar,1379310
300031,ACRO - HTTPOOL - NetBet - Oct22 - Nov22,10/22/2025,11/24/2025,CPCV,,Not Delivered in Full,"21,000","786,470","891,656","779,738",1,,"300,031",Sesil Kaprilyan,C-003284,Asli Ero,470588
300032,ACRO - HTTPOOL - NetBet - Oct22 - Nov22 (Added Value),10/22/2025,11/24/2025,CPCV,,Not Delivered in Full,"3,000","78,647","84,875","75,696",1,,"300,032",Sesil Kaprilyan,C-003283,Asli Ero,47058
300068,ACUSH - McD McCrispy - Nov3 - Nov23,03/11/2025,11/24/2025,CPM,,Delivered in Full,"120,000","3,562,000","3,562,747","3,463,421",1,,"300,068",Idil Yurtan,C-003415,Mohamed Arsath,3529159
300051,ACDK - Norlys - 1Nov - 23Nov,10/31/2025,11/23/2025,CPCV,,Delivered in Full,"30,000","505,000","546,155","505,155",1,,"300,051",Sesil Kaprilyan,C-003361,Asli Ero,500000
300087,ACBE - SpaceFwd BE EMEA - KeyTrade Bank BE - Nov06 - Nov30,06/11/2025,11/23/2025,CPCV,,Delivered in Full,"77,000","707,000","777,286","707,504",1,,"300,087",Idil Yurtan,C-003424,Mohamed Arsath,696429
300035,ACRS - WPP SRB - Vichy SRB - 23Oct - 23Nov,10/22/2025,11/23/2025,CPCV,,Not Delivered in Full,"6,100","192,000","204,214","191,743",1,,"300,035",Sesil Kaprilyan,C-003288,Asli Ero,190000
300037,ACRS - WPP SRB - Vichy HR - 23Oct - 23Nov,10/22/2025,11/23/2025,CPCV,,Not Delivered in Full,"6,100","192,000","209,023","191,967",1,,"300,037",Sesil Kaprilyan,C-003287,Asli Ero,190000
300038,ACRS - WPP SRB - Vichy BUG - 23Oct - 23Nov,10/22/2025,11/23/2025,CPCV,,Not Delivered in Full,"6,050","192,000","203,599","191,986",1,,"300,038",Sesil Kaprilyan,C-003286,Asli Ero,190000
300174,ACTR - Speed Medya TR - BiM TR - Nov22 - Nov23,11/22/2025,11/23/2025,CPCV,,Delivered in Full,"260,000","375,000","417,258","376,210",1,,#N/A,Not Found,Not Found,Not Found,Not Found
300056,Test5 - ACKZ - P&G Kazakhstan - 24Oct - 25Dec,11/17/2025,11/23/2025,CPCV,,Delivered in Full,"2,000","10,000","11,358","10,208",1,,#N/A,Not Found,Not Found,Not Found,Not Found
300130,ACTR - Speed Medya TR - BiM TR - Nov14 - Nov21,11/14/2025,11/21/2025,CPCV,,Delivered in Full,"45,000","357,500","391,968","360,271",1,,"300,130",Gencay Evren,C-003478,Rajesh Kumar,357143
300144,ACTR - Speed Medya TR - BiM TR - Nov19 - Nov21,11/19/2025,11/21/2025,CPCV,,Delivered in Full,"230,000","536,000","593,829","537,540",1,,"300,144",Gencay Evren,C-003531,Rajesh Kumar,535714
300054,ACRS - Neptun MK - 27Oct - 17Nov,10/26/2025,11/17/2025,CPCV,,Delivered in Full,"8,000","207,017","231,564","207,112",1,,"300,054",Sesil Kaprilyan,C-003362,Asli Ero,200000
300066,ACDK - Nordisk Film DK - Nov3 - Nov16,02/11/2025,11/16/2025,CPCV,,Not Delivered in Full,"7,800","123,529","130,153","121,826",1,,"300,066",Sesil Kaprilyan,C-003366,Asli Ero,117647
299867,ACCS - Zenith Media Slovakia EMEA - TatraBank Slovakia - Sep 8 - Nov 16,03/11/2025,11/16/2025,CPCV,,Not Delivered in Full,"19,000","400,882","415,950","386,425",1,,"299,867",Sesil Kaprilyan,C-003200,Asli Ero,381793
300131,ACTR - Speed Medya TR - BiM TR - Nov15 - Nov16,11/15/2025,11/16/2025,CPCV,,Delivered in Full,"100,000","358,000","392,446","361,682",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299922,ACBE - Understood.org - Learning Disabilities - Sep19 - Nov15,09/18/2025,11/15/2025,CPM,,Delivered in Full,"100,000","2,010,000","2,010,436",0,1,,"299,922",Idil Yurtan,C-003106,Rajesh Kumar,2010000
300028,ACTR - And Partnership TR - Garanti Bankasi - 20Oct - 15Nov,10/19/2025,11/15/2025,CPCV,,Delivered in Full,"16,722","430,000","458,979","430,943",1,,"300,028",Gencay Evren,C-003308,Rajesh Kumar,430000
300064,ACTR - Vivident TR - EMEA - Nov1 - Nov15,01/11/2025,11/15/2025,CPCV,,Delivered in Full,"9,200","138,000","149,354","138,786",1,,"300,064",Gencay Evren,C-003413,Rajesh Kumar,137931
300117,ACTR - Speed Medya TR - BiM TR - Nov13 - Nov14,11/13/2025,11/14/2025,CPCV,,Delivered in Full,"215,000","536,000","593,388","540,380",1,,"300,117",Gencay Evren,C-003472,Rajesh Kumar,535714
300086,ACTR - Adinteraction TR - Kral Sakir TR - Nov5 - Nov14,10/11/2025,11/14/2025,CPCV,,Delivered in Full,"60,000","390,000","424,353","392,082",1,,"300,086",Gencay Evren,C-003438,Rajesh Kumar,386364
300100,ACTR - Speed Medya TR EMEA - BiM TR - Nov11 - Nov13,11/11/2025,11/13/2025,CPCV,,Delivered in Full,"160,000","360,000","401,892","366,248",1,,"300,100",Gencay Evren,C-003447,Rajesh Kumar,357143
300063,ACKZ - TDS Media - Kaspi - Oct31 - Nov9,10/30/2025,10/11/2025,CPCV,,Delivered in Full,"35,000","2,210,000","2,443,298","2,210,365",1,,"300,063",Sesil Kaprilyan,C-003390,Mohamed Arsath,2200000
300052,ACSK - Modivo - 27Oct - 9Nov,10/26/2025,10/11/2025,CPCV,,Delivered in Full,"2,000","268,500","289,891","268,585",1,,"300,052",Sesil Kaprilyan,C-003363,Rajesh Kumar,260000
300092,ACTR - Speed Medya TR - BiM TR - Nov8 - Nov9,08/11/2025,09/11/2025,CPCV,,Delivered in Full,"250,000","358,000","388,928","359,356",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299954,ACBE - SpaceFwd - Dr.Oetker_BE - Oct05 - Nov09,05/10/2025,08/11/2025,CPCV,,Not Delivered in Full,"4,684","896,000","990,777","892,939",1,,"299,954",Idil Yurtan,C-002991,Mohamed Arsath,892857
299642,ACRO - Carat - Heineken Romania - Jun27 - Nov7,10/07/2025,07/11/2025,CPCV,,Not Delivered in Full,"2,000","272,000","290,879","271,999",1,,"299,642",Sesil Kaprilyan,C-002634,Mohamed Arsath,265000
300065,ACTR - SpeedMedya TR - BIM - Nov1 - Nov7,01/11/2025,07/11/2025,CPCV,,Delivered in Full,"55,000","360,000","442,469","361,491",1,,"300,065",Gencay Evren,C-003409,Rajesh Kumar,357143
300081,ACTR - SpeedMedya - BIM - Nov5 - Nov7,04/11/2025,07/11/2025,CPCV,,Delivered in Full,"110,233","540,000","591,377","542,890",1,,"300,081",Gencay Evren,C-003429,Rajesh Kumar,535714
299902,ACCS - Group M - L’Oreal - Sep10 - Oct10 - HU,09/17/2025,04/11/2025,CPCV,205882,Not Delivered in Full,"21,000","361,000","370,433","345,994",1,,"299,902",Sesil Kaprilyan,C-003067,Rajesh Kumar,341000
299849,ACRO - Carrefour Minecraft  - Sep4 - Nov11,04/09/2025,04/11/2025,CPCV,,Delivered in Full,"3,500","184,000","200,077","184,013",1,,"299,849",Sesil Kaprilyan,C-002992,Mohamed Arsath,176471
299993,ACUK - UK GOV - NAVY - Officers - Oct8-Nov2,07/10/2025,02/11/2025,CPCV,"666,667",Not Delivered in Full,"28,000","598,000","578,290","549,271",1,,"299,993",NA,C-003291,DT,598000
299900,ACCS - Group M - L’Oreal - Sep16 - Oct10 - CZ,09/19/2025,02/11/2025,CPCV,"2,281,250",Not Delivered in Full,"15,000","699,000","719,692","670,001",1,,"299,900",Sesil Kaprilyan,C-003066,Rajesh Kumar,547618
300067,ACTR - Speed Medya TR - BIM - Nov1 - Nov2,10/31/2025,02/11/2025,CPCV,,Delivered in Full,"187,500","375,000","413,074","376,985",1,,"300,067",Gencay Evren,C-003410,Rajesh Kumar,357142
299980,ACLAUS - Starcom - Mcdonalds - Oct6 - Nov2,06/10/2025,02/11/2025,CPM,,Not Delivered in Full,"1,000","2,012,435","2,010,275","1,908,557",1,,"299,980",Idil Yurtan,C-003199,Mohamed Arsath,1962481
299855,ACSR - Halkbank MK - Sep4 - Oct31,05/09/2025,10/31/2025,CPCV,"1,666,667",Delivered in Full,"8,500","197,400","227,236","197,420",1,,"299,855",Sesil Kaprilyan,C-002994,Mohamed Arsath,188000
299935,ACCS - Publicis CZ - mBank CZ - Oct 1 - Oct 31,01/10/2025,10/31/2025,CPCV,"681,818",Delivered in Full,"12,500","350,001","382,452","350,289",1,,"299,935",Sesil Kaprilyan,C-003270,Rajesh Kumar,333333
299951,ACCS - Group M - HTTPOOL - L’Oreal CZ - Sep9 - Oct31 - CZ,09/28/2025,10/31/2025,CPCV,"2,488,981",Delivered in Full,"17,000","700,000","765,423","700,136",1,,"299,951",Sesil Kaprilyan,C-003203,Rajesh Kumar,666666
299952,ACCS - Group M - HTTPOOL - L’Oreal CZ - Sep1 - Oct31 - HU,09/28/2025,10/31/2025,CPCV,"312,500",Delivered in Full,"10,000","319,630","344,104","319,857",1,,"299,952",Sesil Kaprilyan,C-003204,Rajesh Kumar,304409
299953,ACCS - Group M - HTTPOOL - L’Oreal CZ - Sep1 - Oct31 - SK,09/28/2025,10/31/2025,CPCV,,Delivered in Full,"6,500","264,706","287,248","264,920",1,,"299,953",Sesil Kaprilyan,C-003205,Rajesh Kumar,252101
299968,ACTR - Speed Medya - BiM - Oct2 - Oct31,02/10/2025,10/31/2025,CPCV,,Not Delivered in Full,"58,000","1,687,500","1,782,105","1,593,466",1,,"299,968",Gencay Evren,C-003176,Rajesh Kumar,1607143
299973,ACCS - Group M - Mentos - Oct 1 - Oct31,03/10/2025,10/31/2025,CPCV,"400,000",Delivered in Full,"12,500","349,999","369,974","350,263",1,,"299,973",Sesil Kaprilyan,C-003184,Rajesh Kumar,333333
299974,ACCS - Group M - Mentos - Oct 1 - Oct31 BLS,03/10/2025,10/31/2025,CPM,,Delivered in Full,"3,300","50,000","50,016","41,964",1,,"299,974",Sesil Kaprilyan,NA,Rajesh Kumar,47619
299978,ACHU - Disney - Publicis - Oct3 - Oct31,03/10/2025,10/31/2025,CPCV,,Delivered in Full,"7,000","204,750","216,150","205,027",1,,"299,978",Gencay Evren,C-003188,Rajesh Kumar,195000
299883,ACSR - GroupM - Dove Men - Sep10 - Oct31,12/09/2025,10/31/2025,CPCV,,Delivered in Full,"4,200","210,000","221,142","210,008",1,,"299,883",Sesil Kaprilyan,C-003033,Mohamed Arsath,200000
299888,ACRO - McDonald's Employer - Sep09 - Oct31,11/09/2025,10/31/2025,CPCV,,Delivered in Full,"18,400","787,500","921,332","787,867",1,,"299,888",Sesil Kaprilyan,C-003050,Rajesh Kumar,750000
299891,ACRO - McDonald's Employer - Sep09 - Oct31 AV,11/09/2025,10/31/2025,CPCV,,Delivered in Full,"1,400","75,050","79,151","75,086",1,,"299,891",Sesil Kaprilyan,C-003049,Rajesh Kumar,71476
299967,ACCS - Publicis - mBank - Oct2 - Oct31,02/10/2025,10/31/2025,CPCV,,Not Delivered in Full,"24,000","331,154","363,366","331,151",1,,"299,967",Sesil Kaprilyan,C-003231,Mohamed Arsath,315384
299878,ACTR - Vivident TR - EMEA - Sep 11 - Oct 31,07/10/2025,10/31/2025,CPCV,,Not Delivered in Full,"35,255","1,333,645","1,315,089","1,209,408",1,,"299,878",Gencay Evren,"C-003039, C-003214",Rajesh Kumar,551724
299983,ACRO - GroupM - Unilever RO - Oct1 - Oct31,06/10/2025,10/31/2025,CPCV,,Delivered in Full,"9,200","308,231","332,458","308,484",1,,"299,983",Sesil Kaprilyan,C-003234,Rajesh Kumar,293554
300029,ACRO - Omniperform Romania - Lego TR - Oct7 - Oct31,06/10/2025,10/31/2025,CPCV,,Delivered in Full,"21,000","315,000","340,457","316,433",1,,"300,029",Sesil Kaprilyan,C-003244,Rajesh Kumar,300000
300030,ACRO - Zenith RO EMEA - Loreal - 16Oct - 31Oct,10/20/2025,10/31/2025,CPCV,,Delivered in Full,"26,000","277,941","304,243","278,526",1,,"300,030",Sesil Kaprilyan,C-003269,Rajesh Kumar,264706
300033,ACRO - Zenith RO EMEA - Loreal - 16Oct - 31Oct AV,10/21/2025,10/31/2025,CPCV,,Delivered in Full,"2,800","27,793","30,175","28,219",1,,"300,033",Sesil Kaprilyan,C-003268,Rajesh Kumar,26469
300053,ACTR - Vivident TR - EMEA - Sep 11 - Oct 31 - V2,10/27/2025,10/31/2025,CPCV,,Not Delivered in Full,"2,000","125,000","113,490","104,694",1,,"300,053",Gencay Evren,"C-003039, C-003214",Rajesh Kumar,689655
300057,ACTR - SpeedMedya TR - BIM - 28Oct - 30Oct,10/28/2025,10/30/2025,CPCV,,Not Delivered in Full,"100,000","580,000","617,250","570,874",1,,"300,057",Gencay Evren,C-003374,Rajesh Kumar,552380
300027,ACTR - Volkswagen TR - 20Oct - 29Oct,10/19/2025,10/29/2025,CPCV,,Delivered in Full,0,"705,000","763,248","710,827",1,,"300,027",Gencay Evren,C-003275,Mohamed Arsath,666667
299984,ACTR - Essence Mediacom - Volkswagen TR - Oct6 - Oct29,06/10/2025,10/28/2025,CPCV,,Not Delivered in Full,"47,000","700,000","353,125","331,248",0,,"299,984",Gencay Evren,C-003230,Rajesh Kumar,666667
299985,ACTR - EssenceMediacom TR EMEA - Volkswagen TR - Oct 6 - Oct 29,06/10/2025,10/28/2025,CPCV,,Not Delivered in Full,"30,018","700,000","698,531","661,279",1,,"299,985",Gencay Evren,C-003201,Mohamed Arsath,666667
300047,Do not use - Test,10/27/2025,10/28/2025,CPCV,,Delivered in Full,0,"1,000","3,276","2,833",3,,#N/A,Not Found,Not Found,Not Found,Not Found
299857,ACCH - Blutspende - Sep8 - Oct26,07/09/2025,10/26/2025,CPM,,Delivered in Full,"43,000","1,083,600","1,084,241","975,519",1,,"299,857",Idil Yurtan,C-002952,Mohamed Arsath,1032000
299858,ACCH - Blutspende - Sep8 - Oct26 - Added Value,07/09/2025,10/26/2025,CPM,,Delivered in Full,437,"20,846","20,846","19,186",1,,"299,858",Idil Yurtan,C-002953,DT,20640
300049,ACTR - SpeedMedya TR - BIM TR - 25Oct - 26Oct,10/24/2025,10/26/2025,CPCV,,Delivered in Full,"262,500","375,000","416,832","376,260",1,,"300,049",Gencay Evren,C-003307,Asli Ero,357143
299932,ACUK - Clarins - Sep25 - Oct25,09/24/2025,10/25/2025,CPCV,,Delivered in Full,0,"1,990,833","2,165,552","1,991,325",1,,"299,932",NA,C-003147,DT,1990833
299933,ACUK - Clarins - Sep25 - Oct25 - AV,09/24/2025,10/25/2025,CPCV,,Delivered in Full,0,"497,708","530,396","497,870",1,,"299,933",NA,C-003148,DT,497708
299893,ACSR - Universal Media Skopje - Bitolska Mlekara MK - Sep16 - Oct24,09/16/2025,10/24/2025,CPCV,,Delivered in Full,"9,700","296,000","377,432","296,127",1,,"299,893",Sesil Kaprilyan,C-003058,Mohamed Arsath,280000
300039,ACTR - Speed Medya TR - BIM TR - 22Oct - 24Oct,10/21/2025,10/24/2025,CPCV,,Delivered in Full,0,"562,499","649,140","570,241",1,,"300,039",Gencay Evren,C-003296,Asli Ero,535714
299815,ACSR - Telekom eSport - Aug25 - Oct23,08/24/2025,10/23/2025,CPCV,,Delivered in Full,"17,284","233,333","257,373","233,351",1,,"299,815",Sesil Kaprilyan,C-002934,DT,222222
299995,ACKR - Dentsu Kazakhstan - Ferrero TR - Oct9 - Oct23,09/10/2025,10/23/2025,CPCV,,Not Delivered in Full,"50,000","50,000","22,285","20,352",0,,"299,995",Gencay Evren,C-003227,Rajesh Kumar,20000
300024,ACKR - Dentsu Kazakhstan - Ferrero TR - Oct18 - Oct23,09/10/2025,10/23/2025,CPCV,,Delivered in Full,"2,565","31,130","33,698","31,136",1,,"300,024",Gencay Evren,C-003227,Rajesh Kumar,31130
299962,ACRO - OMD - Tchibo - Sep30 - Oct22,09/30/2025,10/22/2025,CPCV,,Delivered in Full,"13,545","277,941","295,653","278,058",1,,"299,962",Sesil Kaprilyan,C-003115,Peddakotla Raviteja,264705.71
299964,ACTR - Universal McCann - H&M - Oct01 - Oct22,01/10/2025,10/22/2025,CPCV,,Delivered in Full,"52,000","1,095,651","1,220,543","1,099,532",1,,"299,964",Gencay Evren,C-003173,Peddakotla Raviteja,1043477.14
299826,ACUK - Boots UK Ltd - No. 7 - Sep3 - Oct21 - BLS,08/27/2025,10/21/2025,CPM,,Not Delivered in Full,"10,000","80,000","55,925","54,577",1,,"299,826",NA,-,DT,80000
299960,ACUK - Disney Chad Powers - Sep30 - Oct21,09/29/2025,10/21/2025,CPM,,Not Delivered in Full,0,"3,921,813","1,781,790","1,645,550",0,,"299,960",NA,C-003408,DT,3735060
299961,ACUK - Disney Chad Powers - Sep30 - Oct21 - BLS,09/29/2025,10/21/2025,CPM,,Delivered in Full,"10,000","50,000","50,110","48,499",1,,"299,961",NA,C-003168,DT,47619.05
299946,ACCS - Group M - L’Oreal CZ - Sep22 - Oct19 - HU,09/26/2025,10/19/2025,CPCV,,Delivered in Full,0,"393,000","454,749","393,011",1,,"299,946",Sesil Kaprilyan,C-003144,Rajesh Kumar,374285.71
